precinct_code,registered_voters,ballots_cast,is_city,income_class,population,land_area
59160007,467,415,0.0,6th,6802.0,2672.0
59160008,441,388,0.0,6th,6802.0,2672.0
59160005,431,371,0.0,6th,6802.0,2672.0
59160002,569,479,0.0,6th,6802.0,2672.0
59160001,619,513,0.0,6th,6802.0,2672.0
59100002,461,366,0.0,3rd,37995.0,8687.0
59100003,389,332,0.0,3rd,37995.0,8687.0
59100021,401,338,0.0,3rd,37995.0,8687.0
59100020,690,581,0.0,3rd,37995.0,8687.0
59100029,739,629,0.0,3rd,37995.0,8687.0
59100007,363,308,0.0,3rd,37995.0,8687.0
59100006,441,361,0.0,3rd,37995.0,8687.0
59100028,534,429,0.0,3rd,37995.0,8687.0
59100031,340,271,0.0,3rd,37995.0,8687.0
59100010,507,430,0.0,3rd,37995.0,8687.0
59100009,456,379,0.0,3rd,37995.0,8687.0
59100008,363,304,0.0,3rd,37995.0,8687.0
59100022,592,493,0.0,3rd,37995.0,8687.0
59100018,537,443,0.0,3rd,37995.0,8687.0
59100023,659,548,0.0,3rd,37995.0,8687.0
59100043,449,385,0.0,3rd,37995.0,8687.0
59100030,544,447,0.0,3rd,37995.0,8687.0
59100024,358,310,0.0,3rd,37995.0,8687.0
59100033,580,478,0.0,3rd,37995.0,8687.0
59100019,401,312,0.0,3rd,37995.0,8687.0
59100042,479,413,0.0,3rd,37995.0,8687.0
59100041,540,437,0.0,3rd,37995.0,8687.0
59100026,408,359,0.0,3rd,37995.0,8687.0
59100027,425,335,0.0,3rd,37995.0,8687.0
59100011,607,471,0.0,3rd,37995.0,8687.0
59100014,598,492,0.0,3rd,37995.0,8687.0
59100012,482,406,0.0,3rd,37995.0,8687.0
59100013,624,501,0.0,3rd,37995.0,8687.0
59100034,387,326,0.0,3rd,37995.0,8687.0
59100004,582,469,0.0,3rd,37995.0,8687.0
59100005,364,293,0.0,3rd,37995.0,8687.0
59100025,498,379,0.0,3rd,37995.0,8687.0
59100037,427,356,0.0,3rd,37995.0,8687.0
59100040,510,411,0.0,3rd,37995.0,8687.0
59100001,492,374,0.0,3rd,37995.0,8687.0
59100015,691,581,0.0,3rd,37995.0,8687.0
59100016,717,587,0.0,3rd,37995.0,8687.0
59100032,386,327,0.0,3rd,37995.0,8687.0
59100017,650,511,0.0,3rd,37995.0,8687.0
59100035,381,318,0.0,3rd,37995.0,8687.0
59100036,753,651,0.0,3rd,37995.0,8687.0
59100038,594,493,0.0,3rd,37995.0,8687.0
59100039,460,383,0.0,3rd,37995.0,8687.0
59040006,508,446,0.0,5th,9776.0,8670.0
59040004,480,393,0.0,5th,9776.0,8670.0
59040003,686,575,0.0,5th,9776.0,8670.0
59040002,557,469,0.0,5th,9776.0,8670.0
59040001,598,511,0.0,5th,9776.0,8670.0
59040009,548,477,0.0,5th,9776.0,8670.0
59040010,347,293,0.0,5th,9776.0,8670.0
59040005,762,595,0.0,5th,9776.0,8670.0
59040011,656,576,0.0,5th,9776.0,8670.0
59040008,566,500,0.0,5th,9776.0,8670.0
59040007,556,491,0.0,5th,9776.0,8670.0
59120005,342,281,0.0,5th,15028.0,11200.0
59120004,537,442,0.0,5th,15028.0,11200.0
59120006,392,331,0.0,5th,15028.0,11200.0
59120007,406,320,0.0,5th,15028.0,11200.0
59120012,589,487,0.0,5th,15028.0,11200.0
59120011,501,388,0.0,5th,15028.0,11200.0
59120010,365,309,0.0,5th,15028.0,11200.0
59120002,588,484,0.0,5th,15028.0,11200.0
59120001,564,446,0.0,5th,15028.0,11200.0
59120015,555,445,0.0,5th,15028.0,11200.0
59120014,361,285,0.0,5th,15028.0,11200.0
59120016,794,633,0.0,5th,15028.0,11200.0
59120003,782,635,0.0,5th,15028.0,11200.0
59120017,582,467,0.0,5th,15028.0,11200.0
59120018,655,554,0.0,5th,15028.0,11200.0
59120019,396,311,0.0,5th,15028.0,11200.0
59120013,753,608,0.0,5th,15028.0,11200.0
59120008,608,513,0.0,5th,15028.0,11200.0
59120009,371,303,0.0,5th,15028.0,11200.0
59150009,675,537,0.0,5th,15700.0,6352.0
59150010,496,399,0.0,5th,15700.0,6352.0
59150006,441,370,0.0,5th,15700.0,6352.0
59150005,476,396,0.0,5th,15700.0,6352.0
59150001,700,582,0.0,5th,15700.0,6352.0
59150002,784,603,0.0,5th,15700.0,6352.0
59150004,389,319,0.0,5th,15700.0,6352.0
59150003,581,476,0.0,5th,15700.0,6352.0
59150011,475,369,0.0,5th,15700.0,6352.0
59150007,791,640,0.0,5th,15700.0,6352.0
59150015,409,351,0.0,5th,15700.0,6352.0
59150016,519,364,0.0,5th,15700.0,6352.0
59150014,736,567,0.0,5th,15700.0,6352.0
59150017,659,543,0.0,5th,15700.0,6352.0
59150018,604,466,0.0,5th,15700.0,6352.0
59150012,467,386,0.0,5th,15700.0,6352.0
59150013,456,363,0.0,5th,15700.0,6352.0
59150008,573,437,0.0,5th,15700.0,6352.0
59070022,474,384,0.0,4th,21841.0,13282.0
59070021,555,436,0.0,4th,21841.0,13282.0
59070023,603,486,0.0,4th,21841.0,13282.0
59070020,682,546,0.0,4th,21841.0,13282.0
59070014,530,436,0.0,4th,21841.0,13282.0
59070015,500,402,0.0,4th,21841.0,13282.0
59070009,477,358,0.0,4th,21841.0,13282.0
59070008,441,316,0.0,4th,21841.0,13282.0
59070001,631,508,0.0,4th,21841.0,13282.0
59070002,547,427,0.0,4th,21841.0,13282.0
59070004,606,488,0.0,4th,21841.0,13282.0
59070003,593,477,0.0,4th,21841.0,13282.0
59070024,624,497,0.0,4th,21841.0,13282.0
59070013,458,376,0.0,4th,21841.0,13282.0
59070012,432,351,0.0,4th,21841.0,13282.0
59070010,573,507,0.0,4th,21841.0,13282.0
59070011,513,432,0.0,4th,21841.0,13282.0
59070017,744,604,0.0,4th,21841.0,13282.0
59070016,736,603,0.0,4th,21841.0,13282.0
59070006,477,391,0.0,4th,21841.0,13282.0
59070005,411,347,0.0,4th,21841.0,13282.0
59070007,582,471,0.0,4th,21841.0,13282.0
59070019,448,351,0.0,4th,21841.0,13282.0
59070018,393,308,0.0,4th,21841.0,13282.0
52140008,545,433,0.0,3rd,38348.0,15138.0
52140028,422,341,0.0,3rd,38348.0,15138.0
52140005,744,590,0.0,3rd,38348.0,15138.0
52140004,692,564,0.0,3rd,38348.0,15138.0
52140031,603,502,0.0,3rd,38348.0,15138.0
52140022,532,452,0.0,3rd,38348.0,15138.0
52140023,547,466,0.0,3rd,38348.0,15138.0
52140033,566,466,0.0,3rd,38348.0,15138.0
52140020,478,408,0.0,3rd,38348.0,15138.0
52140021,501,432,0.0,3rd,38348.0,15138.0
52140014,623,524,0.0,3rd,38348.0,15138.0
52140015,634,529,0.0,3rd,38348.0,15138.0
52140016,483,404,0.0,3rd,38348.0,15138.0
52140019,530,455,0.0,3rd,38348.0,15138.0
52140024,304,228,0.0,3rd,38348.0,15138.0
52140009,611,534,0.0,3rd,38348.0,15138.0
52140010,598,507,0.0,3rd,38348.0,15138.0
52140006,433,371,0.0,3rd,38348.0,15138.0
52140007,453,380,0.0,3rd,38348.0,15138.0
52140036,599,502,0.0,3rd,38348.0,15138.0
52140037,621,496,0.0,3rd,38348.0,15138.0
52140002,403,336,0.0,3rd,38348.0,15138.0
52140001,568,451,0.0,3rd,38348.0,15138.0
52140025,508,432,0.0,3rd,38348.0,15138.0
52140026,418,347,0.0,3rd,38348.0,15138.0
52140027,396,315,0.0,3rd,38348.0,15138.0
52140012,368,316,0.0,3rd,38348.0,15138.0
52140013,482,385,0.0,3rd,38348.0,15138.0
52140029,769,675,0.0,3rd,38348.0,15138.0
52140030,618,520,0.0,3rd,38348.0,15138.0
52140038,413,357,0.0,3rd,38348.0,15138.0
52140011,571,485,0.0,3rd,38348.0,15138.0
52140003,563,455,0.0,3rd,38348.0,15138.0
52140034,420,344,0.0,3rd,38348.0,15138.0
52140035,526,435,0.0,3rd,38348.0,15138.0
52140032,481,391,0.0,3rd,38348.0,15138.0
52140017,640,507,0.0,3rd,38348.0,15138.0
52140018,570,475,0.0,3rd,38348.0,15138.0
52120031,504,415,0.0,2nd,49854.0,8526.0
52120030,564,484,0.0,2nd,49854.0,8526.0
52120027,663,533,0.0,2nd,49854.0,8526.0
52120029,570,462,0.0,2nd,49854.0,8526.0
52120028,509,427,0.0,2nd,49854.0,8526.0
52120026,562,454,0.0,2nd,49854.0,8526.0
52120023,720,596,0.0,2nd,49854.0,8526.0
52120025,700,548,0.0,2nd,49854.0,8526.0
52120024,755,605,0.0,2nd,49854.0,8526.0
52120019,350,286,0.0,2nd,49854.0,8526.0
52120032,609,498,0.0,2nd,49854.0,8526.0
52120033,571,452,0.0,2nd,49854.0,8526.0
52120034,540,448,0.0,2nd,49854.0,8526.0
52120015,488,425,0.0,2nd,49854.0,8526.0
52120014,627,508,0.0,2nd,49854.0,8526.0
52120011,704,575,0.0,2nd,49854.0,8526.0
52120007,754,602,0.0,2nd,49854.0,8526.0
52120006,737,632,0.0,2nd,49854.0,8526.0
52120037,707,552,0.0,2nd,49854.0,8526.0
52120036,773,607,0.0,2nd,49854.0,8526.0
52120035,785,605,0.0,2nd,49854.0,8526.0
52120040,308,259,0.0,2nd,49854.0,8526.0
52120039,566,473,0.0,2nd,49854.0,8526.0
52120038,740,606,0.0,2nd,49854.0,8526.0
52120004,780,633,0.0,2nd,49854.0,8526.0
52120003,797,628,0.0,2nd,49854.0,8526.0
52120005,716,584,0.0,2nd,49854.0,8526.0
52120001,723,611,0.0,2nd,49854.0,8526.0
52120002,758,617,0.0,2nd,49854.0,8526.0
52120045,555,450,0.0,2nd,49854.0,8526.0
52120044,427,343,0.0,2nd,49854.0,8526.0
52120021,749,630,0.0,2nd,49854.0,8526.0
52120022,490,396,0.0,2nd,49854.0,8526.0
52120020,571,461,0.0,2nd,49854.0,8526.0
52120017,561,470,0.0,2nd,49854.0,8526.0
52120018,300,239,0.0,2nd,49854.0,8526.0
52120042,791,698,0.0,2nd,49854.0,8526.0
52120041,753,660,0.0,2nd,49854.0,8526.0
52120016,562,448,0.0,2nd,49854.0,8526.0
52120043,591,498,0.0,2nd,49854.0,8526.0
52120012,538,452,0.0,2nd,49854.0,8526.0
52120013,381,319,0.0,2nd,49854.0,8526.0
52120010,556,471,0.0,2nd,49854.0,8526.0
52120009,696,579,0.0,2nd,49854.0,8526.0
52120008,756,606,0.0,2nd,49854.0,8526.0
52060026,799,622,0.0,3rd,42012.0,24552.0
52060025,764,591,0.0,3rd,42012.0,24552.0
52060034,603,486,0.0,3rd,42012.0,24552.0
52060033,754,613,0.0,3rd,42012.0,24552.0
52060007,359,266,0.0,3rd,42012.0,24552.0
52060006,450,376,0.0,3rd,42012.0,24552.0
52060019,668,532,0.0,3rd,42012.0,24552.0
52060027,682,548,0.0,3rd,42012.0,24552.0
52060010,632,517,0.0,3rd,42012.0,24552.0
52060011,418,317,0.0,3rd,42012.0,24552.0
52060009,659,484,0.0,3rd,42012.0,24552.0
52060005,513,406,0.0,3rd,42012.0,24552.0
52060020,541,444,0.0,3rd,42012.0,24552.0
52060021,698,546,0.0,3rd,42012.0,24552.0
52060024,634,527,0.0,3rd,42012.0,24552.0
52060008,749,583,0.0,3rd,42012.0,24552.0
52060022,693,536,0.0,3rd,42012.0,24552.0
52060023,744,584,0.0,3rd,42012.0,24552.0
52060032,657,505,0.0,3rd,42012.0,24552.0
52060043,592,499,0.0,3rd,42012.0,24552.0
52060044,605,486,0.0,3rd,42012.0,24552.0
52060042,600,446,0.0,3rd,42012.0,24552.0
52060016,633,488,0.0,3rd,42012.0,24552.0
52060039,638,489,0.0,3rd,42012.0,24552.0
52060038,518,389,0.0,3rd,42012.0,24552.0
52060035,638,494,0.0,3rd,42012.0,24552.0
52060028,666,541,0.0,3rd,42012.0,24552.0
52060015,601,466,0.0,3rd,42012.0,24552.0
52060017,459,375,0.0,3rd,42012.0,24552.0
52060018,564,448,0.0,3rd,42012.0,24552.0
52060001,609,477,0.0,3rd,42012.0,24552.0
52060003,610,488,0.0,3rd,42012.0,24552.0
52060002,513,377,0.0,3rd,42012.0,24552.0
52060031,773,606,0.0,3rd,42012.0,24552.0
52060004,703,543,0.0,3rd,42012.0,24552.0
52060013,603,482,0.0,3rd,42012.0,24552.0
52060012,662,544,0.0,3rd,42012.0,24552.0
52060014,580,455,0.0,3rd,42012.0,24552.0
52060040,501,426,0.0,3rd,42012.0,24552.0
52060041,397,325,0.0,3rd,42012.0,24552.0
52060029,455,386,0.0,3rd,42012.0,24552.0
52060030,455,364,0.0,3rd,42012.0,24552.0
52060037,464,362,0.0,3rd,42012.0,24552.0
52060036,395,306,0.0,3rd,42012.0,24552.0
52100014,355,296,0.0,3rd,32984.0,15934.0
52100009,542,433,0.0,3rd,32984.0,15934.0
52100025,430,370,0.0,3rd,32984.0,15934.0
52100026,540,447,0.0,3rd,32984.0,15934.0
52100010,576,434,0.0,3rd,32984.0,15934.0
52100004,261,216,0.0,3rd,32984.0,15934.0
52100021,566,438,0.0,3rd,32984.0,15934.0
52100022,610,465,0.0,3rd,32984.0,15934.0
52100023,436,338,0.0,3rd,32984.0,15934.0
52100034,484,392,0.0,3rd,32984.0,15934.0
52100024,532,386,0.0,3rd,32984.0,15934.0
52100017,642,509,0.0,3rd,32984.0,15934.0
52100032,747,549,0.0,3rd,32984.0,15934.0
52100013,767,605,0.0,3rd,32984.0,15934.0
52100027,549,459,0.0,3rd,32984.0,15934.0
52100028,382,304,0.0,3rd,32984.0,15934.0
52100012,553,453,0.0,3rd,32984.0,15934.0
52100011,431,342,0.0,3rd,32984.0,15934.0
52100033,431,347,0.0,3rd,32984.0,15934.0
52100002,553,437,0.0,3rd,32984.0,15934.0
52100019,593,470,0.0,3rd,32984.0,15934.0
52100020,682,564,0.0,3rd,32984.0,15934.0
52100018,425,359,0.0,3rd,32984.0,15934.0
52100007,346,270,0.0,3rd,32984.0,15934.0
52100008,470,369,0.0,3rd,32984.0,15934.0
52100001,308,239,0.0,3rd,32984.0,15934.0
52100031,502,408,0.0,3rd,32984.0,15934.0
52100030,507,383,0.0,3rd,32984.0,15934.0
52100029,389,326,0.0,3rd,32984.0,15934.0
52100015,520,433,0.0,3rd,32984.0,15934.0
52100016,442,351,0.0,3rd,32984.0,15934.0
52100006,502,407,0.0,3rd,32984.0,15934.0
52100005,768,610,0.0,3rd,32984.0,15934.0
52100003,657,494,0.0,3rd,32984.0,15934.0
52020036,362,321,0.0,2nd,38341.0,34347.0
52020029,663,559,0.0,2nd,38341.0,34347.0
52020004,639,517,0.0,2nd,38341.0,34347.0
52020002,554,475,0.0,2nd,38341.0,34347.0
52020001,711,576,0.0,2nd,38341.0,34347.0
52020005,634,517,0.0,2nd,38341.0,34347.0
52020003,582,476,0.0,2nd,38341.0,34347.0
52020006,631,526,0.0,2nd,38341.0,34347.0
52020018,687,493,0.0,2nd,38341.0,34347.0
52020016,410,336,0.0,2nd,38341.0,34347.0
52020032,621,511,0.0,2nd,38341.0,34347.0
52020030,546,453,0.0,2nd,38341.0,34347.0
52040004,501,411,0.0,3rd,33754.0,32186.0
52040024,666,535,0.0,3rd,33754.0,32186.0
52040025,697,570,0.0,3rd,33754.0,32186.0
52040023,659,541,0.0,3rd,33754.0,32186.0
52040027,320,269,0.0,3rd,33754.0,32186.0
52040012,624,506,0.0,3rd,33754.0,32186.0
52040013,567,472,0.0,3rd,33754.0,32186.0
52040003,762,594,0.0,3rd,33754.0,32186.0
52040002,522,433,0.0,3rd,33754.0,32186.0
52040001,760,607,0.0,3rd,33754.0,32186.0
52040016,486,387,0.0,3rd,33754.0,32186.0
52040014,459,387,0.0,3rd,33754.0,32186.0
52040015,636,512,0.0,3rd,33754.0,32186.0
52040011,523,470,0.0,3rd,33754.0,32186.0
52040026,480,374,0.0,3rd,33754.0,32186.0
52040028,597,453,0.0,3rd,33754.0,32186.0
52040030,470,385,0.0,3rd,33754.0,32186.0
52040029,628,493,0.0,3rd,33754.0,32186.0
52040017,548,458,0.0,3rd,33754.0,32186.0
52040009,313,285,0.0,3rd,33754.0,32186.0
52040010,356,319,0.0,3rd,33754.0,32186.0
52040008,667,558,0.0,3rd,33754.0,32186.0
52040007,703,566,0.0,3rd,33754.0,32186.0
52040022,536,417,0.0,3rd,33754.0,32186.0
52040021,532,415,0.0,3rd,33754.0,32186.0
52040020,236,174,0.0,3rd,33754.0,32186.0
52040018,750,629,0.0,3rd,33754.0,32186.0
52040019,519,419,0.0,3rd,33754.0,32186.0
52040031,744,603,0.0,3rd,33754.0,32186.0
52040033,450,409,0.0,3rd,33754.0,32186.0
52040032,729,561,0.0,3rd,33754.0,32186.0
52040035,367,321,0.0,3rd,33754.0,32186.0
52040034,383,314,0.0,3rd,33754.0,32186.0
52040005,591,467,0.0,3rd,33754.0,32186.0
52040006,470,378,0.0,3rd,33754.0,32186.0
52130010,798,610,0.0,4th,15810.0,34100.0
52130011,740,597,0.0,4th,15810.0,34100.0
52130017,762,626,0.0,4th,15810.0,34100.0
52130018,687,516,0.0,4th,15810.0,34100.0
52130008,577,448,0.0,4th,15810.0,34100.0
52130009,241,194,0.0,4th,15810.0,34100.0
52130007,428,324,0.0,4th,15810.0,34100.0
52130014,666,501,0.0,4th,15810.0,34100.0
52130016,355,272,0.0,4th,15810.0,34100.0
52130015,644,490,0.0,4th,15810.0,34100.0
52130002,727,569,0.0,4th,15810.0,34100.0
52130001,753,586,0.0,4th,15810.0,34100.0
52130006,369,297,0.0,4th,15810.0,34100.0
52130005,628,482,0.0,4th,15810.0,34100.0
52130012,551,454,0.0,4th,15810.0,34100.0
52130013,489,370,0.0,4th,15810.0,34100.0
52130004,607,499,0.0,4th,15810.0,34100.0
52130003,664,514,0.0,4th,15810.0,34100.0
52150036,652,499,0.0,2nd,48308.0,14623.0
52150035,690,557,0.0,2nd,48308.0,14623.0
52150037,473,399,0.0,2nd,48308.0,14623.0
52150053,527,427,0.0,2nd,48308.0,14623.0
52150054,534,408,0.0,2nd,48308.0,14623.0
52150003,588,447,0.0,2nd,48308.0,14623.0
52150001,619,490,0.0,2nd,48308.0,14623.0
52150002,542,450,0.0,2nd,48308.0,14623.0
52150022,783,636,0.0,2nd,48308.0,14623.0
52150047,601,478,0.0,2nd,48308.0,14623.0
52150048,451,344,0.0,2nd,48308.0,14623.0
52150025,768,626,0.0,2nd,48308.0,14623.0
52150024,782,655,0.0,2nd,48308.0,14623.0
52150011,463,392,0.0,2nd,48308.0,14623.0
52150010,447,369,0.0,2nd,48308.0,14623.0
52150016,481,415,0.0,2nd,48308.0,14623.0
52150027,514,419,0.0,2nd,48308.0,14623.0
52150028,421,355,0.0,2nd,48308.0,14623.0
52150026,153,129,0.0,2nd,48308.0,14623.0
52150013,422,364,0.0,2nd,48308.0,14623.0
52150014,217,163,0.0,2nd,48308.0,14623.0
52150043,470,365,0.0,2nd,48308.0,14623.0
52150023,620,519,0.0,2nd,48308.0,14623.0
52150017,500,415,0.0,2nd,48308.0,14623.0
52150046,394,292,0.0,2nd,48308.0,14623.0
52150040,559,453,0.0,2nd,48308.0,14623.0
52150020,522,393,0.0,2nd,48308.0,14623.0
52150021,411,341,0.0,2nd,48308.0,14623.0
52150008,393,325,0.0,2nd,48308.0,14623.0
52150005,381,317,0.0,2nd,48308.0,14623.0
52150004,422,354,0.0,2nd,48308.0,14623.0
52150006,143,115,0.0,2nd,48308.0,14623.0
52150007,537,446,0.0,2nd,48308.0,14623.0
52150015,658,521,0.0,2nd,48308.0,14623.0
52150018,526,419,0.0,2nd,48308.0,14623.0
52150019,666,529,0.0,2nd,48308.0,14623.0
52150009,683,567,0.0,2nd,48308.0,14623.0
52150049,504,437,0.0,2nd,48308.0,14623.0
52150029,311,239,0.0,2nd,48308.0,14623.0
52150052,775,659,0.0,2nd,48308.0,14623.0
52150030,553,470,0.0,2nd,48308.0,14623.0
52150031,509,405,0.0,2nd,48308.0,14623.0
52150034,496,410,0.0,2nd,48308.0,14623.0
52150044,450,374,0.0,2nd,48308.0,14623.0
52150045,380,309,0.0,2nd,48308.0,14623.0
52150032,534,421,0.0,2nd,48308.0,14623.0
52150033,526,428,0.0,2nd,48308.0,14623.0
52150039,411,338,0.0,2nd,48308.0,14623.0
52150038,475,387,0.0,2nd,48308.0,14623.0
52150051,448,371,0.0,2nd,48308.0,14623.0
52150050,476,396,0.0,2nd,48308.0,14623.0
52150012,667,558,0.0,2nd,48308.0,14623.0
52150041,461,386,0.0,2nd,48308.0,14623.0
52150042,386,319,0.0,2nd,48308.0,14623.0
52010033,566,449,0.0,3rd,35060.0,21623.0
52010032,437,344,0.0,3rd,35060.0,21623.0
52010036,695,572,0.0,3rd,35060.0,21623.0
52010027,309,246,0.0,3rd,35060.0,21623.0
52010035,458,385,0.0,3rd,35060.0,21623.0
52010034,448,358,0.0,3rd,35060.0,21623.0
52010012,729,584,0.0,3rd,35060.0,21623.0
52010029,539,439,0.0,3rd,35060.0,21623.0
52010030,440,390,0.0,3rd,35060.0,21623.0
52010013,521,424,0.0,3rd,35060.0,21623.0
52010014,429,373,0.0,3rd,35060.0,21623.0
52010003,555,448,0.0,3rd,35060.0,21623.0
52010002,661,529,0.0,3rd,35060.0,21623.0
52010001,497,402,0.0,3rd,35060.0,21623.0
52010008,647,484,0.0,3rd,35060.0,21623.0
52010006,696,572,0.0,3rd,35060.0,21623.0
52010007,219,188,0.0,3rd,35060.0,21623.0
52010016,573,482,0.0,3rd,35060.0,21623.0
52010015,644,533,0.0,3rd,35060.0,21623.0
52010025,673,556,0.0,3rd,35060.0,21623.0
52010011,750,581,0.0,3rd,35060.0,21623.0
52010004,469,394,0.0,3rd,35060.0,21623.0
52010005,347,289,0.0,3rd,35060.0,21623.0
52010021,428,363,0.0,3rd,35060.0,21623.0
52010020,709,581,0.0,3rd,35060.0,21623.0
52010018,392,301,0.0,3rd,35060.0,21623.0
52010037,799,664,0.0,3rd,35060.0,21623.0
52010023,360,294,0.0,3rd,35060.0,21623.0
52010024,468,379,0.0,3rd,35060.0,21623.0
52010009,708,564,0.0,3rd,35060.0,21623.0
52010017,501,448,0.0,3rd,35060.0,21623.0
52010038,755,637,0.0,3rd,35060.0,21623.0
52010019,280,239,0.0,3rd,35060.0,21623.0
52010026,458,346,0.0,3rd,35060.0,21623.0
52010028,197,172,0.0,3rd,35060.0,21623.0
52010031,297,218,0.0,3rd,35060.0,21623.0
52010022,456,352,0.0,3rd,35060.0,21623.0
52010010,386,301,0.0,3rd,35060.0,21623.0
52070020,594,488,0.0,2nd,51705.0,44662.0
52070021,551,427,0.0,2nd,51705.0,44662.0
52070019,670,525,0.0,2nd,51705.0,44662.0
52070006,748,636,0.0,2nd,51705.0,44662.0
52070007,768,622,0.0,2nd,51705.0,44662.0
52070004,590,502,0.0,2nd,51705.0,44662.0
52070005,711,583,0.0,2nd,51705.0,44662.0
52070008,601,488,0.0,2nd,51705.0,44662.0
52070030,473,380,0.0,2nd,51705.0,44662.0
52070031,511,403,0.0,2nd,51705.0,44662.0
52070017,372,306,0.0,2nd,51705.0,44662.0
52070018,437,335,0.0,2nd,51705.0,44662.0
52070012,414,324,0.0,2nd,51705.0,44662.0
52070011,425,344,0.0,2nd,51705.0,44662.0
52070001,711,588,0.0,2nd,51705.0,44662.0
52070002,621,504,0.0,2nd,51705.0,44662.0
52070003,745,600,0.0,2nd,51705.0,44662.0
52070041,700,564,0.0,2nd,51705.0,44662.0
52070037,441,332,0.0,2nd,51705.0,44662.0
52070038,429,334,0.0,2nd,51705.0,44662.0
52070013,716,595,0.0,2nd,51705.0,44662.0
52070035,740,611,0.0,2nd,51705.0,44662.0
52070034,567,457,0.0,2nd,51705.0,44662.0
52070036,797,644,0.0,2nd,51705.0,44662.0
52070032,474,340,0.0,2nd,51705.0,44662.0
52070033,455,322,0.0,2nd,51705.0,44662.0
52070014,630,500,0.0,2nd,51705.0,44662.0
52070015,710,584,0.0,2nd,51705.0,44662.0
52070016,641,504,0.0,2nd,51705.0,44662.0
52070009,609,487,0.0,2nd,51705.0,44662.0
52070010,640,514,0.0,2nd,51705.0,44662.0
52070022,508,461,0.0,2nd,51705.0,44662.0
52070027,755,669,0.0,2nd,51705.0,44662.0
52070024,499,447,0.0,2nd,51705.0,44662.0
52070023,492,415,0.0,2nd,51705.0,44662.0
52070025,616,525,0.0,2nd,51705.0,44662.0
52070026,697,606,0.0,2nd,51705.0,44662.0
52070039,504,327,0.0,2nd,51705.0,44662.0
52070040,608,475,0.0,2nd,51705.0,44662.0
52070028,474,377,0.0,2nd,51705.0,44662.0
52070029,490,396,0.0,2nd,51705.0,44662.0
52090024,719,552,0.0,1st,81666.0,28226.0
52090027,449,335,0.0,1st,81666.0,28226.0
52090031,489,363,0.0,1st,81666.0,28226.0
52090032,363,256,0.0,1st,81666.0,28226.0
52090047,769,591,0.0,1st,81666.0,28226.0
52090050,717,558,0.0,1st,81666.0,28226.0
52090048,714,563,0.0,1st,81666.0,28226.0
52090049,720,578,0.0,1st,81666.0,28226.0
52090039,697,526,0.0,1st,81666.0,28226.0
52090008,447,286,0.0,1st,81666.0,28226.0
52090007,364,283,0.0,1st,81666.0,28226.0
52090026,629,466,0.0,1st,81666.0,28226.0
52090025,652,543,0.0,1st,81666.0,28226.0
52090042,472,359,0.0,1st,81666.0,28226.0
52090043,393,303,0.0,1st,81666.0,28226.0
52090021,713,551,0.0,1st,81666.0,28226.0
52090011,712,545,0.0,1st,81666.0,28226.0
52090014,425,309,0.0,1st,81666.0,28226.0
52090013,490,394,0.0,1st,81666.0,28226.0
52090053,715,524,0.0,1st,81666.0,28226.0
52090051,480,365,0.0,1st,81666.0,28226.0
52090052,553,437,0.0,1st,81666.0,28226.0
52090066,643,510,0.0,1st,81666.0,28226.0
52090056,483,360,0.0,1st,81666.0,28226.0
52090063,771,579,0.0,1st,81666.0,28226.0
52090045,621,474,0.0,1st,81666.0,28226.0
52090046,623,511,0.0,1st,81666.0,28226.0
52090058,348,265,0.0,1st,81666.0,28226.0
52090057,455,339,0.0,1st,81666.0,28226.0
52090059,686,527,0.0,1st,81666.0,28226.0
52090060,695,572,0.0,1st,81666.0,28226.0
52090010,521,392,0.0,1st,81666.0,28226.0
52090009,532,419,0.0,1st,81666.0,28226.0
52090018,699,547,0.0,1st,81666.0,28226.0
52090016,543,414,0.0,1st,81666.0,28226.0
52090017,646,493,0.0,1st,81666.0,28226.0
52090044,617,407,0.0,1st,81666.0,28226.0
52090036,772,602,0.0,1st,81666.0,28226.0
52090035,775,587,0.0,1st,81666.0,28226.0
52090034,736,485,0.0,1st,81666.0,28226.0
52090033,774,567,0.0,1st,81666.0,28226.0
52090023,424,338,0.0,1st,81666.0,28226.0
52090022,541,401,0.0,1st,81666.0,28226.0
52090003,614,479,0.0,1st,81666.0,28226.0
52090004,667,514,0.0,1st,81666.0,28226.0
52090061,744,557,0.0,1st,81666.0,28226.0
52090062,624,468,0.0,1st,81666.0,28226.0
52090029,444,316,0.0,1st,81666.0,28226.0
52090030,547,393,0.0,1st,81666.0,28226.0
52090002,792,621,0.0,1st,81666.0,28226.0
52090001,784,588,0.0,1st,81666.0,28226.0
52090028,757,565,0.0,1st,81666.0,28226.0
52090015,747,564,0.0,1st,81666.0,28226.0
52090041,457,357,0.0,1st,81666.0,28226.0
52090040,519,413,0.0,1st,81666.0,28226.0
52090067,777,610,0.0,1st,81666.0,28226.0
52090069,785,637,0.0,1st,81666.0,28226.0
52090068,774,614,0.0,1st,81666.0,28226.0
52090038,748,597,0.0,1st,81666.0,28226.0
52090037,560,464,0.0,1st,81666.0,28226.0
52090006,648,500,0.0,1st,81666.0,28226.0
52090005,611,458,0.0,1st,81666.0,28226.0
52090055,662,496,0.0,1st,81666.0,28226.0
52090054,681,534,0.0,1st,81666.0,28226.0
